NPDES_ID,VERSION_NMBR,ACTIVITY_ID,NPDES_VIOLATION_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,VIOLATION_TYPE_CODE,VIOLATION_TYPE_DESC,VIOLATION_CODE,VIOLATION_DESC,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
NM0020583,4,3600830134,3633250097,001,3600830134,A,1,3664421366,26,3653483622,3630077558,,,30,SSO,Sanitary Sewer Overflows,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",19,mg/L,01/31/2018,1,99999,>,19,02/14/2018,,,3601680586,26,C2,T,TRC Limitations Exceeded,02/28/2018,2,RE - Back into Compliance,05/31/2018,3C,A,30DA AVG
NM0020583,1,20044319,21433428,001,20044319,A,1,58085873,43.9,43874783,27617174,,,30,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",19,mg/L,01/31/2003,1,46,,,02/19/2003,4,,20210285,43.9,C2,T,TRC Limitations Exceeded,02/28/2003,2,RE - Back into Compliance,08/31/2003,3C,A,30DA AVG
NM0000116,3,2200037726,3403704675,TX4,2200037726,Y,1,2205473215,,3607901500,3604420915,C,,,,,D80,"DMR, Monitor Only - Overdue",TEM3D,Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia pulex,9A,pass=0;fail=1,11/30/2013,12,,=,,05/13/2015,500,,2200113540,,C1,,,,,,,4E,,48HR MIN
NM0020583,1,20044319,21433353,001,20044319,A,1,58086593,33.03,43874253,27617318,,,30,,,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,01/31/2002,1,10,,,02/14/2002,,,20210287,33.03,C2,C,Chronic Violation,03/31/2002,2,RE - Back into Compliance,06/30/2002,3C,A,30DA AVG
NM0020583,1,20044319,600704159,TX1,20044319,S,1,58091577,2.7,43877432,27618315,,,,,,D80,"DMR, Monitor Only - Overdue",TOP3B,NOEC Lethal Static Renewal 7 Day Chronic Ceriodaphnia dubia,23,%,06/30/2003,6,,,,09/12/2003,59,,20210370,2.7,C1,,,,,,,4E,,48HR MIN
NM0000116,3,2200037726,3600285113,004,2200037726,A,1,,,,,,,50,,,D90,"DMR, Limited - Overdue",00530,"Solids, total suspended",19,mg/L,08/31/2014,1,,,,,,,2200113552,,C3,K,"Non-receipt Violation, Non-Monthly Average",11/28/2014,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,DD,N,DAILY MX
NM0028762,3,3600771189,3630048040,001,3600771189,Q,1,3655438955,301.9,3629483587,3616574227,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",01,kg/d,09/30/2016,3,,=,26,09/28/2017,335,,3601482265,137.06259885,Q1,N,Non-Receipt of DMR/Schedule Report,11/28/2016,2,RE - Back into Compliance,09/28/2017,MK,A,MO AVG
NM0028762,3,3600771189,3660134588,001,3600771189,A,1,3655093328,74,3743822807,3676669124,,,30,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,06/30/2021,1,147,=,19,07/13/2021,,,3601482267,74,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3660134588,001,3600771189,A,1,3655093328,74,3743822807,3676669124,,,30,NODMR,Failure To Submit DMR,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,06/30/2021,1,147,=,19,07/13/2021,,,3601482267,74,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3660134588,001,3600771189,A,1,3655093328,74,3743822807,3676669124,,,30,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,06/30/2021,1,147,=,19,07/13/2021,,,3601482267,74,C3,,,,,,,DD,N,DAILY MX
NM0020583,1,20044319,21433450,001,20044319,A,1,58087045,25.76,43874840,27617409,,,10.9868,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",01,kg/d,02/28/2003,1,6,,,03/17/2003,2,,20210288,11.69504,Q1,C,Chronic Violation,02/28/2003,2,RE - Back into Compliance,07/31/2003,3C,A,30DA AVG
NM0020583,4,3600830134,3618421619,001,3600830134,A,1,3628321662,1300,3637349585,3621138728,,,235,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,30,MPN/100mL,03/31/2017,1,453,=,3Z,04/13/2017,,,3601680592,1300,C3,,,,,,,DD,N,DAILY MX
NM0020583,2,20044318,2200598002,001,20044318,A,1,1800507994,5250,2201614746,2200907494,,,200,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",74055,"Coliform, fecal general",30,MPN/100mL,10/31/2010,1,2525,=,13,11/10/2010,,,20210283,5250,C3,,,,,,,DD,N,DAILY MX
NM0020583,2,20044318,2200598002,001,20044318,A,1,1800507994,5250,2201614746,2200907494,,,200,PRMTVL,Violation Of A Permit Requirement,E90,"DMR, Limited - Numeric Violation",74055,"Coliform, fecal general",30,MPN/100mL,10/31/2010,1,2525,=,13,11/10/2010,,,20210283,5250,C3,,,,,,,DD,N,DAILY MX
NM0020583,0,3602878711,3685992835,001,3602878711,A,1,3920643112,4,3864008118,3743227956,,,45,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",19,mg/L,01/31/2026,1,99999,>,19,02/13/2026,,,3606239979,4,C3,,,,,,,7A,N,7 DA AVG
NM0000116,3,2200037726,3602635965,001,2200037726,A,1,2205473076,5.6,3614630430,3608196171,,,.00075,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,07/31/2015,1,647,=,,10/30/2015,2,,2200113509,.0056,C3,,,,,,,DD,N,DAILY MX
NM0020583,3,2200016809,3602625339,001,2200016809,A,2,2203563815,410,3614520070,3608134793,,,400,,,E90,"DMR, Limited - Numeric Violation",70295,"Solids, total dissolved",19,mg/L,10/31/2015,1,3,=,19,11/10/2015,,,2200047762,410,C2,C,Chronic Violation,10/31/2015,2,RE - Back into Compliance,09/30/2016,3C,A,30DA AVG
NM0020583,0,3602878711,3685685662,001,3602878711,Q,1,3920643968,,3860463822,3741058069,P,,,,,D80,"DMR, Monitor Only - Overdue",39400,Toxaphene,19,mg/L,11/30/2025,3,,,,12/15/2025,,,3606350743,,C3,K,"Non-receipt Violation, Non-Monthly Average",01/15/2026,3,RP - Due to Formal Enforcement Action Final Order with Compliance Schedule,04/16/2026,7A,N,7 DA AVG
NM0028762,2,1800023151,2601686027,001,1800023151,Q,1,1805556577,,2604219650,2602303629,X,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",19,mg/L,06/30/2011,3,,,,07/25/2011,,,1800044064,,C3,K,"Non-receipt Violation, Non-Monthly Average",08/28/2011,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2013,DD,N,DAILY MX
NM0020583,3,2200016809,3401333145,001,2200016809,A,2,2203563722,447,3406223758,3403752511,,,400,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",70295,"Solids, total dissolved",19,mg/L,03/31/2013,1,12,=,19,04/10/2013,,,2200047762,447,C2,C,Chronic Violation,03/31/2013,5,RE - Resolved RP by NPDES Closure of Enf. Action Final Order with Comp. Schedule,05/02/2023,3C,A,30DA AVG
NM0028762,3,3600771189,3640734001,001,3600771189,Q,1,3662550668,,3682282636,3644300268,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2018,3,,,,01/21/2019,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,02/28/2019,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2021,MK,A,MO AVG
NM0028762,3,3600771189,3640734001,001,3600771189,Q,1,3662550668,,3682282636,3644300268,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2018,3,,,,01/21/2019,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,02/28/2019,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2021,MK,A,MO AVG
NM0028762,3,3600771189,3640734001,001,3600771189,Q,1,3662550668,,3682282636,3644300268,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2018,3,,,,01/21/2019,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,02/28/2019,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2021,MK,A,MO AVG
NM0028762,3,3600771189,3640734001,001,3600771189,Q,1,3662550668,,3682282636,3644300268,8,,,EFF,"Effluent Limit Violations,Not Otherwise Specified",D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2018,3,,,,01/21/2019,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,02/28/2019,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2021,MK,A,MO AVG
NM0028762,3,3600771189,3640734001,001,3600771189,Q,1,3662550668,,3682282636,3644300268,8,,,NODMR,Failure To Submit DMR,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,12/31/2018,3,,,,01/21/2019,,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,02/28/2019,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2021,MK,A,MO AVG
NM0000116,1,20044287,200000879,001,20044287,A,1,,,,,,,.000012,,,D90,"DMR, Limited - Overdue",71900,"Mercury, total [as Hg]",19,mg/L,01/31/2006,1,,,,,,,20209093,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,1,20044287,601443248,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01062,"Molybdenum, total [as Mo]",19,mg/L,04/30/2006,1,,,,,,,20209089,,C3,K,"Non-receipt Violation, Non-Monthly Average",08/28/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,1,20044287,601443595,001,20044287,A,1,,,,,,,.000012,,,D90,"DMR, Limited - Overdue",71900,"Mercury, total [as Hg]",19,mg/L,04/30/2006,1,,,,,,,20209093,,C3,K,"Non-receipt Violation, Non-Monthly Average",08/28/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,3,2200037726,2602759650,001,2200037726,A,1,,,,,,,50,,,D90,"DMR, Limited - Overdue",00530,"Solids, total suspended",19,mg/L,10/31/2011,1,,,,,,,2200113505,,C3,K,"Non-receipt Violation, Non-Monthly Average",02/28/2012,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2014,DD,N,DAILY MX
NM0020583,4,3600830134,3647582122,001,3600830134,A,1,3664422073,53317,3703911651,3656114806,,,31900000000,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,9Y,CFU/d,12/31/2019,1,67,=,9Z,01/15/2020,,,3601680592,53317000000,Q2,,,,,,,DD,N,DAILY MX
NM0020583,3,2200016809,3604379906,001,2200016809,A,1,3600451897,732,3624207523,3613583981,,,1136.81599045,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",01,kg/d,06/30/2016,1,99999,>,26,07/12/2016,,,2200047765,332.32799721,Q2,,,,,,,7A,N,7 DA AVG
NM0020583,4,3600830134,3644246092,001,3600830134,A,1,3664422028,466,3702082534,3655166910,,,757.72599363,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",01,kg/d,11/30/2019,1,99999,>,26,12/12/2019,,,3601680586,211.56399822,Q1,,,,,,,3C,A,30DA AVG
NM0028762,1,20044410,1400418669,001,20044410,A,1,606948290,.25,1403076424,1401738339,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,07/31/2008,1,,=,,04/23/2009,177,,600097481,.25,Q1,N,Non-Receipt of DMR/Schedule Report,11/28/2008,2,RE - Back into Compliance,04/23/2009,MK,A,MO AVG
NM0020583,3,2200016809,3403598456,001,2200016809,A,2,2203563749,503,3415190706,3408653416,,,400,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",70295,"Solids, total dissolved",19,mg/L,12/31/2013,1,26,=,19,01/13/2014,,,2200047762,503,C2,C,Chronic Violation,12/31/2013,5,RE - Resolved RP by NPDES Closure of Enf. Action Final Order with Comp. Schedule,05/02/2023,3C,A,30DA AVG
NM0028762,1,20044410,1000202018,001,20044410,A,A,606948549,32,1000688495,1000395018,,,.019,,,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,11/30/2007,1,68,=,,01/22/2008,,,600097488,.032,C3,,,,,,,IA,N,INST MAX
NM0000116,3,2200037726,3600658737,TX4,2200037726,Y,1,2205473225,,3607901510,3604420920,C,,,,,D80,"DMR, Monitor Only - Overdue",TEM3D,Low Flow Pass/Fail Static Renewal 48Hr Acute Daphnia pulex,9A,pass=0;fail=1,11/30/2014,12,,=,,05/13/2015,135,,2200113540,,C1,,,,,,,4E,,48HR MIN
NM0020583,0,3602878711,3682115479,001,3602878711,A,1,3920643768,1.735,3839823727,3729620621,,,.55615,,,E90,"DMR, Limited - Numeric Violation",00720,"Cyanide, total [as CN]",01,kg/d,02/28/2025,1,42,=,26,03/14/2025,,,3606350737,.78768999,Q2,,,,,,,DD,N,DAILY MX
NM0020583,2,20044318,601702450,001,20044318,A,1,601033334,75,602962505,601695514,,,126,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,30,MPN/100mL,10/31/2007,1,99999,>,,11/15/2007,,,20210280,75,C2,,,,,,,3H,A,30DAVGEO
NM0020583,2,20044318,601355857,001,20044318,A,1,601033325,450,601977902,601129812,,,410,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,30,MPN/100mL,05/31/2007,1,10,<,,06/15/2007,,,20210280,450,C3,,,,,,,DD,N,DAILY MX
NM0020583,1,20044319,21433429,001,20044319,A,1,58085874,49.06,43874784,27617174,,,45,,,E90,"DMR, Limited - Numeric Violation",00310,"BOD, 5-day, 20 deg. C",19,mg/L,01/31/2003,1,9,,,02/19/2003,4,,20210285,49.06,C3,,,,,,,7A,N,7 DA AVG
NM0000116,1,20044287,200000831,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01092,"Zinc, total [as Zn]",19,mg/L,01/31/2006,1,,,,,,,20209090,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,1,20044287,200000863,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,02/28/2006,1,,,,,,,20209092,,Q1,N,Non-Receipt of DMR/Schedule Report,05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DB,A,DAILY AV
NM0000116,1,20044287,200000858,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,01/31/2006,1,,,,,,,20209092,,Q1,N,Non-Receipt of DMR/Schedule Report,05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DB,A,DAILY AV
NM0000116,3,2200037726,2602759699,001,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,10/31/2011,1,,,,,,,2200113516,,Q1,N,Non-Receipt of DMR/Schedule Report,02/28/2012,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2014,3C,A,30DA AVG
NM0000116,3,2200037726,3600285127,004,2200037726,A,1,,,,,,,9,,,D90,"DMR, Limited - Overdue",00400,pH,12,SU,07/31/2014,1,,,,,,,2200113551,,C3,K,"Non-receipt Violation, Non-Monthly Average",11/28/2014,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,MB,N,MAXIMUM
NM0000116,3,2200037726,2602759687,001,2200037726,A,1,,,,,,,6,,,D90,"DMR, Limited - Overdue",00400,pH,12,SU,12/31/2011,1,,,,,,,2200113507,,C1,,,,,,,ME,,MINIMUM
NM0000116,1,20044287,200000821,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01062,"Molybdenum, total [as Mo]",19,mg/L,01/31/2006,1,,,,,,,20209089,,C3,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0028762,2,1800023151,3401710758,001,1800023151,Q,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,03/31/2013,3,,,,,,,1800044101,,C2,N,Non-Receipt of DMR/Schedule Report,05/29/2013,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),05/29/2015,MK,A,MO AVG
NM0000116,3,2200037726,3600285054,004,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,09/30/2014,1,,,,,,,2200113553,,Q2,K,"Non-receipt Violation, Non-Monthly Average",11/28/2014,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,DD,N,DAILY MX
NM0000116,3,2200037726,3403704713,TX4,2200037726,Y,1,2205473217,,3607901502,3604420916,C,,,,,D80,"DMR, Monitor Only - Overdue",TOM3D,NOAEC Lethal Statis Renewal 48 Hr Acute Daphnia pulex,23,%,11/30/2013,12,,=,,05/13/2015,500,,2200113541,,C1,,,,,,,4E,,48HR MIN
NM0028762,1,20044410,1400420588,001,20044410,A,A,606948557,26,1403076426,1401738340,,,.019,,,D90,"DMR, Limited - Overdue",50060,"Chlorine, total residual",19,mg/L,07/31/2008,1,37,=,,04/23/2009,177,,600097488,.026,C3,K,"Non-receipt Violation, Non-Monthly Average",11/28/2008,2,RE - Back into Compliance,04/23/2009,IA,N,INST MAX
NM0028762,1,20044410,1401067197,001,20044410,A,A,606948557,26,1403076426,1401738340,,,.019,,,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,07/31/2008,1,37,=,,04/23/2009,177,,600097488,.026,C3,,,,,,,IA,N,INST MAX
NM0028762,1,20044410,1800971821,001,20044410,A,1,1000774227,7.91,2606218233,2603372666,,,9,,,D90,"DMR, Limited - Overdue",00400,pH,12,SU,08/31/2009,1,,=,,09/23/2011,695,,600097477,7.91,C3,K,"Non-receipt Violation, Non-Monthly Average",11/28/2009,2,RE - Back into Compliance,09/23/2011,MB,N,MAXIMUM
NM0020583,1,20044319,21433489,001,20044319,A,1,58087059,850,43874934,27617411,,,.75,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,04/30/2003,1,13,,,05/19/2003,4,,20210288,.85,C3,,,,,,,7A,N,7 DA AVG
NM0028762,3,3600771189,3649157893,001,3600771189,A,1,3655093126,38,3712116555,3660207470,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2020,1,100,=,28,04/20/2020,,,3601482269,.038,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3649157893,001,3600771189,A,1,3655093126,38,3712116555,3660207470,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2020,1,100,=,28,04/20/2020,,,3601482269,.038,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3649157893,001,3600771189,A,1,3655093126,38,3712116555,3660207470,,,.019,NODMR,Failure To Submit DMR,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2020,1,100,=,28,04/20/2020,,,3601482269,.038,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3649157893,001,3600771189,A,1,3655093126,38,3712116555,3660207470,,,.019,EFF,"Effluent Limit Violations,Not Otherwise Specified",E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2020,1,100,=,28,04/20/2020,,,3601482269,.038,C3,,,,,,,DD,N,DAILY MX
NM0028762,3,3600771189,3649157893,001,3600771189,A,1,3655093126,38,3712116555,3660207470,,,.019,NODMR,Failure To Submit DMR,E90,"DMR, Limited - Numeric Violation",50060,"Chlorine, total residual",19,mg/L,01/31/2020,1,100,=,28,04/20/2020,,,3601482269,.038,C3,,,,,,,DD,N,DAILY MX
NM0028762,1,20044410,1400197978,001,20044410,A,1,606948511,.81,1000346037,1000200109,,,.75,,,E90,"DMR, Limited - Numeric Violation",01105,"Aluminum, total [as Al]",19,mg/L,03/31/2008,1,8,=,,04/16/2008,,,600097487,.81,C3,,,,,,,DD,N,DAILY MX
NM0020583,3,2200016809,3604565819,TX1,2200016809,Q,1,3651140143,0,3626637158,3614968191,,,,,,D80,"DMR, Monitor Only - Overdue",TQM3D,Coef Of Var Static Renewal 48Hr Acute D. pulex,23,%,06/30/2016,3,,=,23,08/25/2016,41,,2200047810,0,C1,,,,,,,4E,,48HR MIN
NM0028762,3,3600771189,3630048034,001,3600771189,Q,1,3662550632,,3629536001,3616604518,8,,,,,D80,"DMR, Monitor Only - Overdue",01106,"Aluminum, dissolved [as Al]",19,mg/L,09/30/2016,3,,,,09/28/2017,335,,3601725081,,C2,N,Non-Receipt of DMR/Schedule Report,11/28/2016,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),11/28/2018,MK,A,MO AVG
NM0020583,3,2200016809,3601088913,SLL,2200016809,A,S,2203563079,,3631452477,3617679367,C,,,,,D80,"DMR, Monitor Only - Overdue",84367,Pollutant table from 503.13,3X,table #,12/31/2014,12,,,,12/16/2016,666,,2200047783,,C3,K,"Non-receipt Violation, Non-Monthly Average",03/22/2015,2,RE - Back into Compliance,12/16/2016,VA,N,VALUE
NM0028762,2,1800023151,2200094420,001,1800023151,Q,1,1805556553,516.4,1806928364,1803911313,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",01,kg/d,06/30/2010,3,,=,,10/25/2010,89,,1800044064,234.44559803,Q2,K,"Non-receipt Violation, Non-Monthly Average",08/28/2010,2,RE - Back into Compliance,10/25/2010,DD,N,DAILY MX
NM0020583,1,20044319,600700999,001,20044319,A,1,58088415,35244.34,43873150,27617683,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",01,kg/d,12/31/1999,1,,,,06/23/2000,99,,20210293,16000.93036,Q1,N,Non-Receipt of DMR/Schedule Report,02/14/2000,2,RE - Back into Compliance,06/23/2000,3C,A,30DA AVG
NM0020583,1,20044319,21433464,001,20044319,A,1,58086664,60.11,43874884,27617332,,,45,,,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,03/31/2003,1,34,,,04/16/2003,1,,20210287,60.11,C3,,,,,,,7A,N,7 DA AVG
NM0020583,1,20044319,21433418,001,20044319,A,1,58086648,48.82,43874748,27617329,,,30,,,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",19,mg/L,12/31/2002,1,63,,,03/04/2003,48,,20210287,48.82,C2,T,TRC Limitations Exceeded,02/28/2003,2,RE - Back into Compliance,08/31/2003,3C,A,30DA AVG
NM0028762,2,1800023151,2200094401,001,1800023151,Q,1,1800514015,156.4,1806928363,1803911313,,,,,,D80,"DMR, Monitor Only - Overdue",70295,"Solids, total dissolved",01,kg/d,06/30/2010,3,,=,,10/25/2010,89,,1800044064,71.0055994,Q1,N,Non-Receipt of DMR/Schedule Report,08/28/2010,2,RE - Back into Compliance,10/25/2010,MK,A,MO AVG
NM0000116,3,2200037726,3600828676,004,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,12/31/2014,1,,,,,,,2200113553,,Q2,K,"Non-receipt Violation, Non-Monthly Average",02/28/2015,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,DD,N,DAILY MX
NM0000116,1,20044287,200000865,001,20044287,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,02/28/2006,1,,,,,,,20209092,,Q2,K,"Non-receipt Violation, Non-Monthly Average",05/29/2006,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),09/30/2011,DD,N,DAILY MX
NM0000116,3,2200037726,3600285029,004,2200037726,A,1,,,,,,,,,,D80,"DMR, Monitor Only - Overdue",50050,"Flow, in conduit or thru treatment plant",03,MGD,07/31/2014,1,,,,,,,2200113553,,Q1,N,Non-Receipt of DMR/Schedule Report,11/28/2014,B,RE - Manual by EPA/State/Tribal Action,12/31/2016,3C,A,30DA AVG
NM0020583,3,2200016809,3601841322,001,2200016809,A,1,2203205083,1733,3609472215,3605273949,,,126,,,E90,"DMR, Limited - Numeric Violation",51040,E. coli,30,MPN/100mL,06/30/2015,1,1275,=,3Z,07/14/2015,,,2200047763,1733,C3,,,,,,,DD,N,DAILY MX
NM0020583,1,20044319,21433415,001,20044319,A,1,58086645,1980.54,43874745,27617329,,,658.754,,,E90,"DMR, Limited - Numeric Violation",00530,"Solids, total suspended",01,kg/d,12/31/2002,1,36,,,03/04/2003,48,,20210287,899.16516,Q1,,,,,,,3C,A,30DA AVG
